,ts_code,exchange,name,per_unit,opt_type,call_put,exercise_type,exercise_price,maturity_date,list_date,delist_date
212,10000106.SH,SSE,华夏上证50ETF期权1505认购2.55,10000.0,ETF期权,C,欧式,2.55,20150527,20150326,20150527
213,10000020.SH,SSE,华夏上证50ETF期权1504认沽2.40,10000.0,ETF期权,P,欧式,2.4,20150422,20150209,20150422
214,10000497.SH,SSE,华夏上证50ETF期权1602认购2.40,10000.0,ETF期权,C,欧式,2.4,20160224,20151224,20160224
215,10000227.SH,SSE,华夏上证50ETF期权1512认购3.60,10000.0,ETF期权,C,欧式,3.6,20151223,20150609,20151223
216,10000708.SH,SSE,华夏上证50ETF期权1610认沽2.40,10000.0,ETF期权,P,欧式,2.4,20161026,20160825,20161026
217,10000556.SH,SSE,华夏上证50ETF期权1609认购1.90,10000.0,ETF期权,C,欧式,1.9,20160928,20160128,20160928
218,10000458.SH,SSE,华夏上证50ETF期权1606认沽2.40,10000.0,ETF期权,P,欧式,2.4,20160622,20151029,20160622
219,10000481.SH,SSE,华夏上证50ETF期权1601认购2.45,10000.0,ETF期权,C,欧式,2.45,20160127,20151126,20160127
220,10000710.SH,SSE,华夏上证50ETF期权1610认沽2.15,10000.0,ETF期权,P,欧式,2.15,20161026,20160826,20161026
221,10000407.SH,SSE,华夏上证50ETF期权1510认购1.95,10000.0,ETF期权,C,欧式,1.95,20151028,20150827,20151028
222,10000717.SH,SSE,华夏上证50ETF期权1611认购2.30,10000.0,ETF期权,C,欧式,2.3,20161123,20160929,20161123
223,10000431.SH,SSE,华夏上证50ETF期权1511认购2.30,10000.0,ETF期权,C,欧式,2.3,20151125,20150924,20151125
224,10000051.SH,SSE,华夏上证50ETF期权1504认购2.50,10000.0,ETF期权,C,欧式,2.5,20150422,20150212,20150422
225,10000813.SH,SSE,华夏上证50ETF期权1706认购2.55,10000.0,ETF期权,C,欧式,2.55,20170628,20161130,20170628
226,10000561.SH,SSE,华夏上证50ETF期权1609认沽1.90,10000.0,ETF期权,P,欧式,1.9,20160928,20160128,20160928
227,10000505.SH,SSE,华夏上证50ETF期权1602认沽2.55,10000.0,ETF期权,P,欧式,2.55,20160224,20151224,20160224
228,10001277.SH,SSE,华夏上证50ETF期权1804认购2.50,10000.0,ETF期权,C,欧式,2.5,20180425,20180329,20180425
229,10001278.SH,SSE,华夏上证50ETF期权1804认沽2.50,10000.0,ETF期权,P,欧式,2.5,20180425,20180329,20180425
230,10001279.SH,SSE,华夏上证50ETF期权1806认购2.50,10000.0,ETF期权,C,欧式,2.5,20180627,20180329,20180627
231,10001280.SH,SSE,华夏上证50ETF期权1806认沽2.50,10000.0,ETF期权,P,欧式,2.5,20180627,20180329,20180627
232,10001281.SH,SSE,华夏上证50ETF期权1809认购2.50,10000.0,ETF期权,C,欧式,2.5,20180926,20180329,20180926
233,10001282.SH,SSE,华夏上证50ETF期权1809认沽2.50,10000.0,ETF期权,P,欧式,2.5,20180926,20180329,20180926
234,10001283.SH,SSE,华夏上证50ETF期权1805认购2.50,10000.0,ETF期权,C,欧式,2.5,20180523,20180329,20180523
235,10001284.SH,SSE,华夏上证50ETF期权1805认购2.55,10000.0,ETF期权,C,欧式,2.55,20180523,20180329,20180523
236,10001285.SH,SSE,华夏上证50ETF期权1805认购2.60,10000.0,ETF期权,C,欧式,2.6,20180523,20180329,20180523
237,10001286.SH,SSE,华夏上证50ETF期权1805认购2.65,10000.0,ETF期权,C,欧式,2.65,20180523,20180329,20180523
238,10001287.SH,SSE,华夏上证50ETF期权1805认购2.70,10000.0,ETF期权,C,欧式,2.7,20180523,20180329,20180523
239,10001288.SH,SSE,华夏上证50ETF期权1805认购2.75,10000.0,ETF期权,C,欧式,2.75,20180523,20180329,20180523
240,10001289.SH,SSE,华夏上证50ETF期权1805认购2.80,10000.0,ETF期权,C,欧式,2.8,20180523,20180329,20180523
241,10001290.SH,SSE,华夏上证50ETF期权1805认购2.85,10000.0,ETF期权,C,欧式,2.85,20180523,20180329,20180523
242,10001291.SH,SSE,华夏上证50ETF期权1805认购2.90,10000.0,ETF期权,C,欧式,2.9,20180523,20180329,20180523
243,10001292.SH,SSE,华夏上证50ETF期权1805认沽2.50,10000.0,ETF期权,P,欧式,2.5,20180523,20180329,20180523
244,10001293.SH,SSE,华夏上证50ETF期权1805认沽2.55,10000.0,ETF期权,P,欧式,2.55,20180523,20180329,20180523
245,10001294.SH,SSE,华夏上证50ETF期权1805认沽2.60,10000.0,ETF期权,P,欧式,2.6,20180523,20180329,20180523
246,10001295.SH,SSE,华夏上证50ETF期权1805认沽2.65,10000.0,ETF期权,P,欧式,2.65,20180523,20180329,20180523
247,10001296.SH,SSE,华夏上证50ETF期权1805认沽2.70,10000.0,ETF期权,P,欧式,2.7,20180523,20180329,20180523
248,10001297.SH,SSE,华夏上证50ETF期权1805认沽2.75,10000.0,ETF期权,P,欧式,2.75,20180523,20180329,20180523
249,10001298.SH,SSE,华夏上证50ETF期权1805认沽2.80,10000.0,ETF期权,P,欧式,2.8,20180523,20180329,20180523
250,10001299.SH,SSE,华夏上证50ETF期权1805认沽2.85,10000.0,ETF期权,P,欧式,2.85,20180523,20180329,20180523
251,10001300.SH,SSE,华夏上证50ETF期权1805认沽2.90,10000.0,ETF期权,P,欧式,2.9,20180523,20180329,20180523
252,10000248.SH,SSE,华夏上证50ETF期权1508认沽3.00,10000.0,ETF期权,P,欧式,3.0,20150826,20150625,20150826
253,10000672.SH,SSE,华夏上证50ETF期权1703认购2.104,10220.0,ETF期权,C,欧式,2.104,20170322,20160728,20170322
254,10000707.SH,SSE,华夏上证50ETF期权1610认沽2.35,10000.0,ETF期权,P,欧式,2.35,20161026,20160825,20161026
255,10000645.SH,SSE,华夏上证50ETF期权1608认购2.00,10000.0,ETF期权,C,欧式,2.0,20160824,20160623,20160824
256,10000671.SH,SSE,华夏上证50ETF期权1703认购2.055,10220.0,ETF期权,C,欧式,2.055,20170322,20160728,20170322
257,10000704.SH,SSE,华夏上证50ETF期权1610认沽2.20,10000.0,ETF期权,P,欧式,2.2,20161026,20160825,20161026
258,10000713.SH,SSE,华夏上证50ETF期权1611认购2.10,10000.0,ETF期权,C,欧式,2.1,20161123,20160929,20161123
259,10000527.SH,SSE,华夏上证50ETF期权1602认购2.05,10000.0,ETF期权,C,欧式,2.05,20160224,20160112,20160224
260,10000243.SH,SSE,华夏上证50ETF期权1508认购3.00,10000.0,ETF期权,C,欧式,3.0,20150826,20150625,20150826
261,10000585.SH,SSE,华夏上证50ETF期权1604认购1.85,10000.0,ETF期权,C,欧式,1.85,20160427,20160226,20160427
262,10001879.SH,SSE,华夏上证50ETF期权1907认购3.20,10000.0,ETF期权,C,欧式,3.2,20190724,20190621,20190724
263,10001880.SH,SSE,华夏上证50ETF期权1907认购3.30,10000.0,ETF期权,C,欧式,3.3,20190724,20190621,20190724
264,10001881.SH,SSE,华夏上证50ETF期权1907认沽3.20,10000.0,ETF期权,P,欧式,3.2,20190724,20190621,20190724
265,10001882.SH,SSE,华夏上证50ETF期权1907认沽3.30,10000.0,ETF期权,P,欧式,3.3,20190724,20190621,20190724
266,10000019.SH,SSE,华夏上证50ETF期权1504认沽2.35,10000.0,ETF期权,P,欧式,2.35,20150422,20150209,20150422
267,10000269.SH,SSE,华夏上证50ETF期权1512认购2.60,10000.0,ETF期权,C,欧式,2.6,20151223,20150629,20151223
268,10000336.SH,SSE,华夏上证50ETF期权1508认购2.20,10000.0,ETF期权,C,欧式,2.2,20150826,20150824,20150826
269,10000206.SH,SSE,华夏上证50ETF期权1512认沽2.85,10000.0,ETF期权,P,欧式,2.85,20151223,20150519,20151223
270,10000237.SH,SSE,华夏上证50ETF期权1512认购2.75,10000.0,ETF期权,C,欧式,2.75,20151223,20150623,20151223
271,10000754.SH,SSE,华夏上证50ETF期权1701认沽2.25,10220.0,ETF期权,P,欧式,2.25,20170125,20161124,20170125
272,10000503.SH,SSE,华夏上证50ETF期权1602认沽2.45,10000.0,ETF期权,P,欧式,2.45,20160224,20151224,20160224
273,10000626.SH,SSE,华夏上证50ETF期权1612认沽1.957,10220.0,ETF期权,P,欧式,1.957,20161228,20160509,20161228
274,10000827.SH,SSE,华夏上证50ETF期权1703认购2.20,10000.0,ETF期权,C,欧式,2.2,20170322,20161216,20170322
275,10000094.SH,SSE,华夏上证50ETF期权1506认沽2.75,10000.0,ETF期权,P,欧式,2.75,20150624,20150323,20150624
276,10000688.SH,SSE,华夏上证50ETF期权1609认购2.45,10000.0,ETF期权,C,欧式,2.45,20160928,20160816,20160928
277,10000460.SH,SSE,华夏上证50ETF期权1606认沽2.15,10000.0,ETF期权,P,欧式,2.15,20160622,20151104,20160622
278,10000568.SH,SSE,华夏上证50ETF期权1606认沽1.80,10000.0,ETF期权,P,欧式,1.8,20160622,20160129,20160622
279,10000523.SH,SSE,华夏上证50ETF期权1606认购2.10,10000.0,ETF期权,C,欧式,2.1,20160622,20160108,20160622
280,10001699.SH,SSE,华夏上证50ETF期权1902认购2.70,10000.0,ETF期权,C,欧式,2.7,20190227,20190211,20190227
281,10001700.SH,SSE,华夏上证50ETF期权1902认沽2.70,10000.0,ETF期权,P,欧式,2.7,20190227,20190211,20190227
282,10001701.SH,SSE,华夏上证50ETF期权1909认购2.70,10000.0,ETF期权,C,欧式,2.7,20190925,20190211,20190925
283,10001702.SH,SSE,华夏上证50ETF期权1909认沽2.70,10000.0,ETF期权,P,欧式,2.7,20190925,20190211,20190925
284,10000070.SH,SSE,华夏上证50ETF期权1506认沽2.60,10000.0,ETF期权,P,欧式,2.6,20150624,20150317,20150624
285,10000012.SH,SSE,华夏上证50ETF期权1504认购2.25,10000.0,ETF期权,C,欧式,2.25,20150422,20150209,20150422
286,10000438.SH,SSE,华夏上证50ETF期权1511认沽2.05,10000.0,ETF期权,P,欧式,2.05,20151125,20150928,20151125
287,10000279.SH,SSE,华夏上证50ETF期权1512认购2.55,10000.0,ETF期权,C,欧式,2.55,20151223,20150630,20151223
288,10000316.SH,SSE,华夏上证50ETF期权1603认沽2.60,10000.0,ETF期权,P,欧式,2.6,20160323,20150728,20160323
289,10000364.SH,SSE,华夏上证50ETF期权1509认沽2.10,10000.0,ETF期权,P,欧式,2.1,20150923,20150825,20150923
290,10000603.SH,SSE,华夏上证50ETF期权1605认购2.15,10000.0,ETF期权,C,欧式,2.15,20160525,20160324,20160525
291,10000325.SH,SSE,华夏上证50ETF期权1512认购2.30,10000.0,ETF期权,C,欧式,2.3,20151223,20150819,20151223
292,10000745.SH,SSE,华夏上证50ETF期权1703认购2.446,10220.0,ETF期权,C,欧式,2.446,20170322,20161122,20170322
293,10000223.SH,SSE,华夏上证50ETF期权1507认购3.60,10000.0,ETF期权,C,欧式,3.6,20150722,20150609,20150722
294,10000231.SH,SSE,华夏上证50ETF期权1507认购2.75,10000.0,ETF期权,C,欧式,2.75,20150722,20150623,20150722
295,10000681.SH,SSE,华夏上证50ETF期权1703认购2.299,10220.0,ETF期权,C,欧式,2.299,20170322,20160815,20170322
296,10000341.SH,SSE,华夏上证50ETF期权1512认购2.15,10000.0,ETF期权,C,欧式,2.15,20151223,20150824,20151223
297,10001269.SH,SSE,华夏上证50ETF期权1803认购2.55,10000.0,ETF期权,C,欧式,2.55,20180328,20180327,20180328
298,10001270.SH,SSE,华夏上证50ETF期权1803认沽2.55,10000.0,ETF期权,P,欧式,2.55,20180328,20180327,20180328
299,10001271.SH,SSE,华夏上证50ETF期权1804认购2.55,10000.0,ETF期权,C,欧式,2.55,20180425,20180327,20180425
300,10001272.SH,SSE,华夏上证50ETF期权1804认沽2.55,10000.0,ETF期权,P,欧式,2.55,20180425,20180327,20180425
301,10001273.SH,SSE,华夏上证50ETF期权1806认购2.55,10000.0,ETF期权,C,欧式,2.55,20180627,20180327,20180627
302,10001274.SH,SSE,华夏上证50ETF期权1806认沽2.55,10000.0,ETF期权,P,欧式,2.55,20180627,20180327,20180627
303,10001275.SH,SSE,华夏上证50ETF期权1809认购2.55,10000.0,ETF期权,C,欧式,2.55,20180926,20180327,20180926
304,10001276.SH,SSE,华夏上证50ETF期权1809认沽2.55,10000.0,ETF期权,P,欧式,2.55,20180926,20180327,20180926
305,10000117.SH,SSE,华夏上证50ETF期权1504认购2.85,10000.0,ETF期权,C,欧式,2.85,20150422,20150331,20150422
306,10000059.SH,SSE,华夏上证50ETF期权1504认购2.55,10000.0,ETF期权,C,欧式,2.55,20150422,20150227,20150422
307,10000305.SH,SSE,华夏上证50ETF期权1512认沽2.40,10000.0,ETF期权,P,欧式,2.4,20151223,20150728,20151223
308,10000780.SH,SSE,华夏上证50ETF期权1701认购2.45,10000.0,ETF期权,C,欧式,2.45,20170125,20161129,20170125
309,10000785.SH,SSE,华夏上证50ETF期权1701认沽2.45,10000.0,ETF期权,P,欧式,2.45,20170125,20161129,20170125
310,10001795.SH,SSE,华夏上证50ETF期权1904认购3.10,10000.0,ETF期权,C,欧式,3.1,20190424,20190402,20190424
311,10001796.SH,SSE,华夏上证50ETF期权1904认沽3.10,10000.0,ETF期权,P,欧式,3.1,20190424,20190402,20190424
312,10001797.SH,SSE,华夏上证50ETF期权1905认购3.10,10000.0,ETF期权,C,欧式,3.1,20190522,20190402,20190522
313,10001798.SH,SSE,华夏上证50ETF期权1905认沽3.10,10000.0,ETF期权,P,欧式,3.1,20190522,20190402,20190522
314,10001799.SH,SSE,华夏上证50ETF期权1906认购3.10,10000.0,ETF期权,C,欧式,3.1,20190626,20190402,20190626
315,10001800.SH,SSE,华夏上证50ETF期权1906认沽3.10,10000.0,ETF期权,P,欧式,3.1,20190626,20190402,20190626
316,10001801.SH,SSE,华夏上证50ETF期权1909认购3.10,10000.0,ETF期权,C,欧式,3.1,20190925,20190402,20190925
317,10001802.SH,SSE,华夏上证50ETF期权1909认沽3.10,10000.0,ETF期权,P,欧式,3.1,20190925,20190402,20190925
318,10000320.SH,SSE,华夏上证50ETF期权1512认沽2.35,10000.0,ETF期权,P,欧式,2.35,20151223,20150731,20151223
319,10000643.SH,SSE,华夏上证50ETF期权1607认购2.25,10000.0,ETF期权,C,欧式,2.25,20160727,20160601,20160727
320,10000581.SH,SSE,华夏上证50ETF期权1604认沽2.00,10000.0,ETF期权,P,欧式,2.0,20160427,20160225,20160427
321,10000475.SH,SSE,华夏上证50ETF期权1511认购2.65,10000.0,ETF期权,C,欧式,2.65,20151125,20151110,20151125
322,10000599.SH,SSE,华夏上证50ETF期权1609认购2.30,10000.0,ETF期权,C,欧式,2.3,20160928,20160322,20160928
323,10000365.SH,SSE,华夏上证50ETF期权1512认购1.95,10000.0,ETF期权,C,欧式,1.95,20151223,20150825,20151223
324,10000853.SH,SSE,华夏上证50ETF期权1702认购2.50,10000.0,ETF期权,C,欧式,2.5,20170222,20170214,20170222
325,10000854.SH,SSE,华夏上证50ETF期权1702认沽2.50,10000.0,ETF期权,P,欧式,2.5,20170222,20170214,20170222
326,10000855.SH,SSE,华夏上证50ETF期权1709认购2.50,10000.0,ETF期权,C,欧式,2.5,20170927,20170214,20170927
327,10000856.SH,SSE,华夏上证50ETF期权1709认沽2.50,10000.0,ETF期权,P,欧式,2.5,20170927,20170214,20170927
328,10000462.SH,SSE,华夏上证50ETF期权1511认沽2.50,10000.0,ETF期权,P,欧式,2.5,20151125,20151105,20151125
329,10000925.SH,SSE,华夏上证50ETF期权1706认购2.65,10000.0,ETF期权,C,欧式,2.65,20170628,20170626,20170628
330,10000926.SH,SSE,华夏上证50ETF期权1706认沽2.65,10000.0,ETF期权,P,欧式,2.65,20170628,20170626,20170628
331,10000927.SH,SSE,华夏上证50ETF期权1707认购2.65,10000.0,ETF期权,C,欧式,2.65,20170726,20170626,20170726
332,10000928.SH,SSE,华夏上证50ETF期权1707认沽2.65,10000.0,ETF期权,P,欧式,2.65,20170726,20170626,20170726
333,10000929.SH,SSE,华夏上证50ETF期权1709认购2.65,10000.0,ETF期权,C,欧式,2.65,20170927,20170626,20170927
334,10000930.SH,SSE,华夏上证50ETF期权1709认沽2.65,10000.0,ETF期权,P,欧式,2.65,20170927,20170626,20170927
335,10000931.SH,SSE,华夏上证50ETF期权1712认购2.602,10185.0,ETF期权,C,欧式,2.602,20171227,20170626,20171227
336,10000932.SH,SSE,华夏上证50ETF期权1712认沽2.602,10185.0,ETF期权,P,欧式,2.602,20171227,20170626,20171227
337,10000588.SH,SSE,华夏上证50ETF期权1604认沽1.90,10000.0,ETF期权,P,欧式,1.9,20160427,20160226,20160427
338,10000807.SH,SSE,华夏上证50ETF期权1612认购2.55,10000.0,ETF期权,C,欧式,2.55,20161228,20161130,20161228
339,10000396.SH,SSE,华夏上证50ETF期权1512认沽1.80,10000.0,ETF期权,P,欧式,1.8,20151223,20150826,20151223
340,10000424.SH,SSE,华夏上证50ETF期权1510认沽2.30,10000.0,ETF期权,P,欧式,2.3,20151028,20150901,20151028
341,10000317.SH,SSE,华夏上证50ETF期权1508认购2.35,10000.0,ETF期权,C,欧式,2.35,20150826,20150731,20150826
342,10000705.SH,SSE,华夏上证50ETF期权1610认沽2.25,10000.0,ETF期权,P,欧式,2.25,20161026,20160825,20161026
343,10000447.SH,SSE,华夏上证50ETF期权1511认购2.45,10000.0,ETF期权,C,欧式,2.45,20151125,20151021,20151125
344,10001417.SH,SSE,华夏上证50ETF期权1903认购2.352,10202.0,ETF期权,C,欧式,2.352,20190327,20180726,20190327
345,10001418.SH,SSE,华夏上证50ETF期权1903认购2.401,10202.0,ETF期权,C,欧式,2.401,20190327,20180726,20190327
346,10001419.SH,SSE,华夏上证50ETF期权1903认购2.45,10202.0,ETF期权,C,欧式,2.45,20190327,20180726,20190327
347,10001420.SH,SSE,华夏上证50ETF期权1903认购2.50,10202.0,ETF期权,C,欧式,2.5,20190327,20180726,20190327
348,10001421.SH,SSE,华夏上证50ETF期权1903认购2.549,10202.0,ETF期权,C,欧式,2.549,20190327,20180726,20190327
349,10001422.SH,SSE,华夏上证50ETF期权1903认购2.598,10202.0,ETF期权,C,欧式,2.598,20190327,20180726,20190327
350,10001423.SH,SSE,华夏上证50ETF期权1903认购2.647,10202.0,ETF期权,C,欧式,2.647,20190327,20180726,20190327
351,10001424.SH,SSE,华夏上证50ETF期权1903认购2.696,10202.0,ETF期权,C,欧式,2.696,20190327,20180726,20190327
352,10001425.SH,SSE,华夏上证50ETF期权1903认购2.745,10202.0,ETF期权,C,欧式,2.745,20190327,20180726,20190327
353,10001426.SH,SSE,华夏上证50ETF期权1903认沽2.352,10202.0,ETF期权,P,欧式,2.352,20190327,20180726,20190327
354,10001427.SH,SSE,华夏上证50ETF期权1903认沽2.401,10202.0,ETF期权,P,欧式,2.401,20190327,20180726,20190327
355,10001428.SH,SSE,华夏上证50ETF期权1903认沽2.45,10202.0,ETF期权,P,欧式,2.45,20190327,20180726,20190327
356,10001429.SH,SSE,华夏上证50ETF期权1903认沽2.50,10202.0,ETF期权,P,欧式,2.5,20190327,20180726,20190327
357,10001430.SH,SSE,华夏上证50ETF期权1903认沽2.549,10202.0,ETF期权,P,欧式,2.549,20190327,20180726,20190327
358,10001431.SH,SSE,华夏上证50ETF期权1903认沽2.598,10202.0,ETF期权,P,欧式,2.598,20190327,20180726,20190327
359,10001432.SH,SSE,华夏上证50ETF期权1903认沽2.647,10202.0,ETF期权,P,欧式,2.647,20190327,20180726,20190327
360,10001433.SH,SSE,华夏上证50ETF期权1903认沽2.696,10202.0,ETF期权,P,欧式,2.696,20190327,20180726,20190327
361,10001434.SH,SSE,华夏上证50ETF期权1903认沽2.745,10202.0,ETF期权,P,欧式,2.745,20190327,20180726,20190327
362,10000162.SH,SSE,华夏上证50ETF期权1505认沽3.20,10000.0,ETF期权,P,欧式,3.2,20150527,20150414,20150527
363,10000636.SH,SSE,华夏上证50ETF期权1607认沽1.95,10000.0,ETF期权,P,欧式,1.95,20160727,20160526,20160727
364,10000055.SH,SSE,华夏上证50ETF期权1509认购2.50,10000.0,ETF期权,C,欧式,2.5,20150923,20150212,20150923
365,10001471.SH,SSE,华夏上证50ETF期权1811认购2.45,10000.0,ETF期权,C,欧式,2.45,20181128,20180927,20181128
366,10001472.SH,SSE,华夏上证50ETF期权1811认购2.50,10000.0,ETF期权,C,欧式,2.5,20181128,20180927,20181128
367,10001473.SH,SSE,华夏上证50ETF期权1811认购2.55,10000.0,ETF期权,C,欧式,2.55,20181128,20180927,20181128
368,10001474.SH,SSE,华夏上证50ETF期权1811认购2.60,10000.0,ETF期权,C,欧式,2.6,20181128,20180927,20181128
369,10001475.SH,SSE,华夏上证50ETF期权1811认购2.65,10000.0,ETF期权,C,欧式,2.65,20181128,20180927,20181128
370,10001476.SH,SSE,华夏上证50ETF期权1811认购2.70,10000.0,ETF期权,C,欧式,2.7,20181128,20180927,20181128
371,10001477.SH,SSE,华夏上证50ETF期权1811认购2.75,10000.0,ETF期权,C,欧式,2.75,20181128,20180927,20181128
372,10001478.SH,SSE,华夏上证50ETF期权1811认购2.80,10000.0,ETF期权,C,欧式,2.8,20181128,20180927,20181128
373,10001479.SH,SSE,华夏上证50ETF期权1811认购2.85,10000.0,ETF期权,C,欧式,2.85,20181128,20180927,20181128
374,10001480.SH,SSE,华夏上证50ETF期权1811认沽2.45,10000.0,ETF期权,P,欧式,2.45,20181128,20180927,20181128
375,10001481.SH,SSE,华夏上证50ETF期权1811认沽2.50,10000.0,ETF期权,P,欧式,2.5,20181128,20180927,20181128
376,10001482.SH,SSE,华夏上证50ETF期权1811认沽2.55,10000.0,ETF期权,P,欧式,2.55,20181128,20180927,20181128
377,10001483.SH,SSE,华夏上证50ETF期权1811认沽2.60,10000.0,ETF期权,P,欧式,2.6,20181128,20180927,20181128
378,10001484.SH,SSE,华夏上证50ETF期权1811认沽2.65,10000.0,ETF期权,P,欧式,2.65,20181128,20180927,20181128
379,10001485.SH,SSE,华夏上证50ETF期权1811认沽2.70,10000.0,ETF期权,P,欧式,2.7,20181128,20180927,20181128
380,10001486.SH,SSE,华夏上证50ETF期权1811认沽2.75,10000.0,ETF期权,P,欧式,2.75,20181128,20180927,20181128
381,10001487.SH,SSE,华夏上证50ETF期权1811认沽2.80,10000.0,ETF期权,P,欧式,2.8,20181128,20180927,20181128
