,high,pre_settle,oi,wind_code,volume,amount,settle,low,trade_date,close,open,change,bopu_symbol,local_symbol,pre_close
2017/8/14,2595.4,2572.0,10972.0,IH1708.CFE,8441.0,6530458740.0,2590.0,2565.4,20170814 00:00:00,2586.6,2570.0,22.8,IH1708|FU|CFFEX,IH1708,2563.8
2017/8/15,2619.0,2590.0,9341.0,IH1708.CFE,8120.0,6353747520.0,2601.0,2589.0,20170815 00:00:00,2605.0,2591.8,18.4,IH1708|FU|CFFEX,IH1708,2586.6
2017/8/16,2602.6,2601.2,12045.0,IH1709.CFE,4372.0,3399908700.0,2592.4,2584.0,20170816 00:00:00,2593.0,2602.4,-12.0,IH1709|FU|CFFEX,IH1709,2604.2
2017/8/17,2610.0,2592.4,15005.0,IH1709.CFE,6513.0,5080988520.0,2600.8,2590.2,20170817 00:00:00,2605.0,2599.8,12.0,IH1709|FU|CFFEX,IH1709,2593.0
2017/8/18,2625.6,2600.8,17591.0,IH1709.CFE,9126.0,7143602340.0,2619.8,2594.0,20170818 00:00:00,2616.2,2599.8,11.2,IH1709|FU|CFFEX,IH1709,2605.0
2017/8/21,2638.2,2619.8,17270.0,IH1709.CFE,7834.0,6160554780.0,2616.6,2612.0,20170821 00:00:00,2617.4,2622.0,1.2,IH1709|FU|CFFEX,IH1709,2616.2
2017/8/22,2646.4,2616.6,17323.0,IH1709.CFE,8274.0,6533985000.0,2640.4,2618.6,20170822 00:00:00,2645.2,2626.0,27.8,IH1709|FU|CFFEX,IH1709,2617.4
2017/8/23,2678.0,2640.4,17741.0,IH1709.CFE,8709.0,6949682220.0,2668.0,2643.2,20170823 00:00:00,2664.2,2645.2,19.0,IH1709|FU|CFFEX,IH1709,2645.2
2017/8/24,2678.0,2668.0,17609.0,IH1709.CFE,8063.0,6432345180.0,2652.0,2646.2,20170824 00:00:00,2653.0,2664.0,-11.2,IH1709|FU|CFFEX,IH1709,2664.2
2017/8/25,2718.8,2652.0,18802.0,IH1709.CFE,10867.0,8766869040.0,2709.8,2650.2,20170825 00:00:00,2714.8,2652.0,61.8,IH1709|FU|CFFEX,IH1709,2653.0
2017/8/28,2775.2,2709.8,18729.0,IH1709.CFE,11249.0,9278789460.0,2741.0,2723.4,20170828 00:00:00,2744.8,2728.0,30.0,IH1709|FU|CFFEX,IH1709,2714.8
2017/8/29,2753.2,2741.0,18239.0,IH1709.CFE,7882.0,6489754800.0,2745.4,2732.8,20170829 00:00:00,2747.4,2740.6,2.6,IH1709|FU|CFFEX,IH1709,2744.8
2017/8/30,2771.8,2745.4,18454.0,IH1709.CFE,8977.0,7405648680.0,2739.0,2727.2,20170830 00:00:00,2731.6,2750.8,-15.8,IH1709|FU|CFFEX,IH1709,2747.4
2017/8/31,2743.4,2739.0,18257.0,IH1709.CFE,9212.0,7532898540.0,2723.6,2714.0,20170831 00:00:00,2724.8,2736.0,-6.8,IH1709|FU|CFFEX,IH1709,2731.6
2017/9/1,2744.8,2723.6,18154.0,IH1709.CFE,8396.0,6872511360.0,2715.6,2708.4,20170901 00:00:00,2717.2,2728.8,-7.6,IH1709|FU|CFFEX,IH1709,2724.8
2017/9/4,2722.6,2715.6,17816.0,IH1709.CFE,7670.0,6241665480.0,2712.2,2701.6,20170904 00:00:00,2717.6,2716.6,0.4,IH1709|FU|CFFEX,IH1709,2717.2
2017/9/5,2747.2,2712.2,17746.0,IH1709.CFE,8419.0,6901125060.0,2734.0,2716.6,20170905 00:00:00,2732.4,2721.2,14.8,IH1709|FU|CFFEX,IH1709,2717.6
2017/9/6,2731.8,2734.0,17674.0,IH1709.CFE,7929.0,6469238220.0,2719.8,2710.2,20170906 00:00:00,2715.8,2730.8,-16.6,IH1709|FU|CFFEX,IH1709,2732.4
2017/9/7,2727.2,2719.8,17241.0,IH1709.CFE,7945.0,6458837520.0,2699.2,2693.0,20170907 00:00:00,2694.4,2723.0,-21.4,IH1709|FU|CFFEX,IH1709,2715.8
2017/9/8,2707.2,2699.2,16253.0,IH1709.CFE,7574.0,6123497100.0,2688.6,2682.6,20170908 00:00:00,2688.8,2699.8,-5.6,IH1709|FU|CFFEX,IH1709,2694.4
2017/9/11,2716.0,2688.6,15423.0,IH1709.CFE,8894.0,7194408840.0,2684.8,2678.0,20170911 00:00:00,2684.4,2699.0,-4.4,IH1709|FU|CFFEX,IH1709,2688.8
2017/9/12,2701.6,2684.8,13282.0,IH1709.CFE,9286.0,7491225660.0,2692.4,2678.8,20170912 00:00:00,2699.6,2690.4,15.2,IH1709|FU|CFFEX,IH1709,2684.4
2017/9/13,2699.8,2692.4,10484.0,IH1709.CFE,7699.0,6218110080.0,2692.4,2682.2,20170913 00:00:00,2689.2,2699.8,-10.4,IH1709|FU|CFFEX,IH1709,2699.6
2017/9/14,2697.8,2692.4,6040.0,IH1709.CFE,7394.0,5949037080.0,2670.2,2665.0,20170914 00:00:00,2672.4,2692.8,-16.8,IH1709|FU|CFFEX,IH1709,2689.2
2017/9/15,2687.0,2677.6,14317.0,IH1710.CFE,8658.0,6954659040.0,2679.0,2665.0,20170915 00:00:00,2681.0,2676.2,8.6,IH1710|FU|CFFEX,IH1710,2679.6
2017/9/18,2708.6,2679.0,15332.0,IH1710.CFE,8430.0,6817423380.0,2692.8,2685.8,20170918 00:00:00,2688.8,2686.0,7.8,IH1710|FU|CFFEX,IH1710,2681.0
2017/9/19,2700.0,2692.8,16214.0,IH1710.CFE,8952.0,7206673920.0,2676.4,2669.4,20170919 00:00:00,2677.2,2693.0,-11.6,IH1710|FU|CFFEX,IH1710,2688.8
2017/9/20,2686.0,2676.4,16241.0,IH1710.CFE,8201.0,6588196920.0,2676.4,2669.8,20170920 00:00:00,2675.2,2676.4,-2.0,IH1710|FU|CFFEX,IH1710,2677.2
2017/9/21,2702.8,2676.4,16667.0,IH1710.CFE,9419.0,7590097380.0,2688.2,2670.2,20170921 00:00:00,2686.2,2674.2,11.0,IH1710|FU|CFFEX,IH1710,2675.2
2017/9/22,2696.2,2688.2,16825.0,IH1710.CFE,8849.0,7120578120.0,2682.8,2670.8,20170922 00:00:00,2684.2,2678.8,-2.0,IH1710|FU|CFFEX,IH1710,2686.2
2017/9/25,2689.6,2682.8,16502.0,IH1710.CFE,7739.0,6224811360.0,2681.8,2672.8,20170925 00:00:00,2682.2,2682.0,-2.0,IH1710|FU|CFFEX,IH1710,2684.2
2017/9/26,2689.6,2681.8,15880.0,IH1710.CFE,5816.0,4685774760.0,2685.4,2679.2,20170926 00:00:00,2684.8,2680.0,2.6,IH1710|FU|CFFEX,IH1710,2682.2
2017/9/27,2685.6,2685.4,16314.0,IH1710.CFE,6816.0,5473212120.0,2671.6,2665.8,20170927 00:00:00,2667.8,2684.8,-17.0,IH1710|FU|CFFEX,IH1710,2684.8
2017/9/28,2673.6,2671.6,15772.0,IH1710.CFE,6203.0,4961108520.0,2670.2,2658.4,20170928 00:00:00,2672.0,2671.0,4.2,IH1710|FU|CFFEX,IH1710,2667.8
2017/9/29,2693.0,2670.2,15723.0,IH1710.CFE,7164.0,5769088140.0,2685.4,2673.2,20170929 00:00:00,2682.8,2675.0,10.8,IH1710|FU|CFFEX,IH1710,2672.0
2017/10/9,2749.8,2685.4,16390.0,IH1710.CFE,8954.0,7319625660.0,2701.6,2695.2,20171009 00:00:00,2701.2,2748.0,18.4,IH1710|FU|CFFEX,IH1710,2682.8
2017/10/10,2717.2,2701.6,16821.0,IH1710.CFE,8867.0,7175425560.0,2697.8,2684.0,20171010 00:00:00,2698.6,2705.8,-2.6,IH1710|FU|CFFEX,IH1710,2701.2
2017/10/11,2718.4,2697.8,16520.0,IH1710.CFE,8129.0,6605295960.0,2710.6,2700.0,20171011 00:00:00,2711.6,2706.4,13.0,IH1710|FU|CFFEX,IH1710,2698.6
2017/10/12,2727.2,2710.6,15729.0,IH1710.CFE,7205.0,5867210640.0,2720.0,2704.0,20171012 00:00:00,2720.8,2711.4,9.2,IH1710|FU|CFFEX,IH1710,2711.6
2017/10/13,2724.4,2720.0,15043.0,IH1710.CFE,6044.0,4931837580.0,2721.4,2714.4,20171013 00:00:00,2721.8,2718.2,1.0,IH1710|FU|CFFEX,IH1710,2720.8
2017/10/16,2741.0,2721.4,13548.0,IH1710.CFE,8396.0,6882176760.0,2732.2,2721.8,20171016 00:00:00,2728.8,2728.0,7.0,IH1710|FU|CFFEX,IH1710,2721.8
2017/10/17,2736.8,2732.2,11919.0,IH1710.CFE,6888.0,5641238340.0,2730.4,2723.0,20171017 00:00:00,2726.8,2730.0,-2.0,IH1710|FU|CFFEX,IH1710,2728.8
2017/10/18,2749.6,2730.4,8590.0,IH1710.CFE,8188.0,6722535000.0,2743.2,2727.2,20171018 00:00:00,2748.2,2731.6,21.4,IH1710|FU|CFFEX,IH1710,2726.8
2017/10/19,2753.6,2743.2,4555.0,IH1710.CFE,5967.0,4921281780.0,2749.8,2745.2,20171019 00:00:00,2749.4,2752.0,1.2,IH1710|FU|CFFEX,IH1710,2748.2
2017/10/20,2754.6,2755.4,12591.0,IH1711.CFE,6902.0,5681654880.0,2741.6,2738.0,20171020 00:00:00,2740.8,2749.8,-8.6,IH1711|FU|CFFEX,IH1711,2755.4
2017/10/23,2750.4,2741.6,12743.0,IH1711.CFE,5407.0,4444520100.0,2740.4,2732.6,20171023 00:00:00,2742.6,2750.2,1.8,IH1711|FU|CFFEX,IH1711,2740.8
2017/10/24,2763.8,2740.4,13831.0,IH1711.CFE,7988.0,6598943820.0,2755.0,2737.4,20171024 00:00:00,2754.0,2739.6,11.4,IH1711|FU|CFFEX,IH1711,2742.6
2017/10/25,2759.4,2755.0,13386.0,IH1711.CFE,6441.0,5321332740.0,2754.6,2747.6,20171025 00:00:00,2753.4,2755.0,-0.6,IH1711|FU|CFFEX,IH1711,2754.0
2017/10/26,2790.0,2754.6,14333.0,IH1711.CFE,8434.0,7023810300.0,2778.4,2751.4,20171026 00:00:00,2781.6,2756.6,28.2,IH1711|FU|CFFEX,IH1711,2753.4
2017/10/27,2822.4,2778.4,14764.0,IH1711.CFE,8411.0,7067940540.0,2813.0,2778.6,20171027 00:00:00,2821.4,2782.0,39.8,IH1711|FU|CFFEX,IH1711,2781.6
2017/10/30,2829.4,2813.0,15038.0,IH1711.CFE,11086.0,9328960140.0,2797.6,2787.4,20171030 00:00:00,2801.0,2820.0,-20.4,IH1711|FU|CFFEX,IH1711,2821.4
2017/10/31,2799.8,2797.6,13629.0,IH1711.CFE,6752.0,5658700260.0,2796.6,2787.6,20171031 00:00:00,2797.8,2797.8,-3.2,IH1711|FU|CFFEX,IH1711,2801.0
2017/11/1,2819.8,2796.6,13973.0,IH1711.CFE,8714.0,7331217120.0,2796.2,2785.6,20171101 00:00:00,2791.6,2803.2,-6.2,IH1711|FU|CFFEX,IH1711,2797.8
2017/11/2,2798.6,2796.2,13580.0,IH1711.CFE,7551.0,6315886440.0,2793.6,2780.2,20171102 00:00:00,2797.6,2797.0,6.0,IH1711|FU|CFFEX,IH1711,2791.6
2017/11/3,2801.0,2793.6,14243.0,IH1711.CFE,8432.0,7053514080.0,2789.0,2775.8,20171103 00:00:00,2795.0,2797.0,-2.6,IH1711|FU|CFFEX,IH1711,2797.6
2017/11/6,2797.8,2789.0,13007.0,IH1711.CFE,7452.0,6234728700.0,2792.8,2779.8,20171106 00:00:00,2795.0,2796.0,0.0,IH1711|FU|CFFEX,IH1711,2795.0
2017/11/7,2833.8,2792.8,13634.0,IH1711.CFE,8651.0,7316994120.0,2822.6,2796.8,20171107 00:00:00,2826.6,2799.0,31.6,IH1711|FU|CFFEX,IH1711,2795.0
2017/11/8,2849.2,2822.6,13213.0,IH1711.CFE,8696.0,7385594040.0,2824.8,2818.0,20171108 00:00:00,2823.0,2827.8,-3.6,IH1711|FU|CFFEX,IH1711,2826.6
2017/11/9,2837.0,2824.8,12683.0,IH1711.CFE,6978.0,5914359240.0,2826.6,2816.2,20171109 00:00:00,2836.0,2822.4,13.0,IH1711|FU|CFFEX,IH1711,2823.0
2017/11/10,2871.8,2826.6,12622.0,IH1711.CFE,8345.0,7130066820.0,2862.6,2829.2,20171110 00:00:00,2866.2,2834.0,30.2,IH1711|FU|CFFEX,IH1711,2836.0
2017/11/13,2888.8,2862.6,11162.0,IH1711.CFE,7573.0,6540712440.0,2875.0,2870.4,20171113 00:00:00,2876.6,2873.6,10.4,IH1711|FU|CFFEX,IH1711,2866.2
2017/11/14,2883.6,2875.0,9718.0,IH1711.CFE,8236.0,7088454000.0,2865.4,2860.4,20171114 00:00:00,2862.8,2881.8,-13.8,IH1711|FU|CFFEX,IH1711,2876.6
2017/11/15,2874.0,2872.8,12389.0,IH1712.CFE,4667.0,4007527740.0,2860.0,2852.8,20171115 00:00:00,2858.2,2862.8,-4.6,IH1712|FU|CFFEX,IH1712,2868.4
2017/11/16,2892.0,2860.0,15617.0,IH1712.CFE,7130.0,6148712880.0,2886.0,2855.2,20171116 00:00:00,2886.6,2857.8,28.4,IH1712|FU|CFFEX,IH1712,2858.2
2017/11/17,2938.0,2886.0,18729.0,IH1712.CFE,10419.0,9073589820.0,2922.8,2883.2,20171117 00:00:00,2937.2,2886.2,50.6,IH1712|FU|CFFEX,IH1712,2886.6
2017/11/20,2946.6,2922.8,18460.0,IH1712.CFE,11444.0,10039591800.0,2938.8,2902.8,20171120 00:00:00,2945.4,2924.2,8.2,IH1712|FU|CFFEX,IH1712,2937.2
2017/11/21,3024.2,2938.8,19482.0,IH1712.CFE,12533.0,11230267500.0,3000.0,2937.0,20171121 00:00:00,3000.2,2939.2,54.8,IH1712|FU|CFFEX,IH1712,2945.4
2017/11/22,3048.6,3000.0,19775.0,IH1712.CFE,12469.0,11314374060.0,3013.0,3000.0,20171122 00:00:00,3019.4,3016.2,19.2,IH1712|FU|CFFEX,IH1712,3000.2
2017/11/23,3030.8,3013.0,20324.0,IH1712.CFE,14855.0,13326779520.0,2953.0,2915.0,20171123 00:00:00,2940.4,3013.0,-79.0,IH1712|FU|CFFEX,IH1712,3019.4
2017/11/24,2958.2,2953.0,19372.0,IH1712.CFE,12313.0,10856659320.0,2946.2,2917.2,20171124 00:00:00,2940.0,2950.4,-0.4,IH1712|FU|CFFEX,IH1712,2940.4
2017/11/27,2939.4,2946.2,18327.0,IH1712.CFE,13084.0,11425254480.0,2914.4,2891.0,20171127 00:00:00,2914.8,2938.0,-25.2,IH1712|FU|CFFEX,IH1712,2940.0
2017/11/28,2915.0,2914.4,18140.0,IH1712.CFE,10250.0,8922350340.0,2898.0,2882.6,20171128 00:00:00,2899.2,2909.4,-15.6,IH1712|FU|CFFEX,IH1712,2914.8
2017/11/29,2923.0,2898.0,19119.0,IH1712.CFE,11989.0,10396005720.0,2895.2,2862.2,20171129 00:00:00,2893.2,2912.4,-6.0,IH1712|FU|CFFEX,IH1712,2899.2
2017/11/30,2904.6,2895.2,18374.0,IH1712.CFE,12160.0,10503993240.0,2864.6,2854.0,20171130 00:00:00,2857.6,2885.2,-35.6,IH1712|FU|CFFEX,IH1712,2893.2
2017/12/1,2869.8,2864.6,17742.0,IH1712.CFE,11581.0,9906217140.0,2843.2,2833.8,20171201 00:00:00,2840.4,2864.6,-17.2,IH1712|FU|CFFEX,IH1712,2857.6
2017/12/4,2873.0,2843.2,16916.0,IH1712.CFE,11211.0,9599637120.0,2861.4,2823.4,20171204 00:00:00,2858.8,2831.4,18.4,IH1712|FU|CFFEX,IH1712,2840.4
2017/12/5,2919.0,2861.4,16592.0,IH1712.CFE,12648.0,10963723140.0,2907.4,2846.2,20171205 00:00:00,2906.0,2850.0,47.2,IH1712|FU|CFFEX,IH1712,2858.8
2017/12/6,2902.6,2907.4,16413.0,IH1712.CFE,12403.0,10711674120.0,2863.6,2841.6,20171206 00:00:00,2867.4,2902.6,-38.6,IH1712|FU|CFFEX,IH1712,2906.0
2017/12/7,2880.4,2863.6,15692.0,IH1712.CFE,11797.0,10091425260.0,2836.6,2826.8,20171207 00:00:00,2842.2,2869.8,-25.2,IH1712|FU|CFFEX,IH1712,2867.4
2017/12/8,2878.6,2836.6,14801.0,IH1712.CFE,11072.0,9487009380.0,2869.0,2834.4,20171208 00:00:00,2867.0,2845.6,24.8,IH1712|FU|CFFEX,IH1712,2842.2
2017/12/11,2901.4,2869.0,12868.0,IH1712.CFE,9720.0,8401464060.0,2895.0,2861.0,20171211 00:00:00,2901.4,2870.0,34.4,IH1712|FU|CFFEX,IH1712,2867.0
2017/12/12,2907.4,2895.0,11383.0,IH1712.CFE,9698.0,8380952940.0,2862.2,2848.6,20171212 00:00:00,2849.6,2899.4,-51.8,IH1712|FU|CFFEX,IH1712,2901.4
2017/12/13,2882.8,2862.2,9348.0,IH1712.CFE,9504.0,8151688260.0,2874.8,2838.4,20171213 00:00:00,2872.6,2853.0,23.0,IH1712|FU|CFFEX,IH1712,2849.6
2017/12/14,2882.6,2874.8,5475.0,IH1712.CFE,7578.0,6502365540.0,2853.2,2843.2,20171214 00:00:00,2852.6,2881.0,-20.0,IH1712|FU|CFFEX,IH1712,2872.6
2017/12/15,2860.0,2858.6,13831.0,IH1801.CFE,10476.0,8921087700.0,2831.0,2819.2,20171215 00:00:00,2825.6,2857.2,-27.0,IH1801|FU|CFFEX,IH1801,2860.8
2017/12/18,2857.0,2831.0,14290.0,IH1801.CFE,9752.0,8307568560.0,2834.0,2826.6,20171218 00:00:00,2838.0,2832.8,12.4,IH1801|FU|CFFEX,IH1801,2825.6
2017/12/19,2884.0,2834.0,14247.0,IH1801.CFE,9168.0,7882078260.0,2878.6,2839.2,20171219 00:00:00,2882.4,2844.0,44.4,IH1801|FU|CFFEX,IH1801,2838.0
2017/12/20,2896.4,2878.6,14621.0,IH1801.CFE,9307.0,8048316240.0,2880.0,2871.6,20171220 00:00:00,2884.4,2885.4,2.0,IH1801|FU|CFFEX,IH1801,2882.4
2017/12/21,2922.4,2880.0,14985.0,IH1801.CFE,10925.0,9502836480.0,2911.0,2869.2,20171221 00:00:00,2907.0,2876.0,22.6,IH1801|FU|CFFEX,IH1801,2884.4
2017/12/22,2912.8,2911.0,14418.0,IH1801.CFE,7895.0,6870832560.0,2894.0,2887.2,20171222 00:00:00,2890.6,2907.0,-16.4,IH1801|FU|CFFEX,IH1801,2907.0
2017/12/25,2928.0,2894.0,15463.0,IH1801.CFE,10045.0,8752906080.0,2888.0,2879.6,20171225 00:00:00,2887.8,2892.2,-2.8,IH1801|FU|CFFEX,IH1801,2890.6
2017/12/26,2914.4,2888.0,15312.0,IH1801.CFE,10013.0,8707746960.0,2905.6,2882.6,20171226 00:00:00,2909.0,2891.8,21.2,IH1801|FU|CFFEX,IH1801,2887.8
2017/12/27,2909.4,2905.6,15582.0,IH1801.CFE,10822.0,9343360380.0,2851.0,2839.0,20171227 00:00:00,2842.6,2904.8,-66.4,IH1801|FU|CFFEX,IH1801,2909.0
2017/12/28,2881.4,2851.0,14746.0,IH1801.CFE,9975.0,8570542920.0,2869.6,2841.6,20171228 00:00:00,2866.6,2852.0,24.0,IH1801|FU|CFFEX,IH1801,2842.6
2017/12/29,2887.0,2869.6,13885.0,IH1801.CFE,8129.0,6998337780.0,2866.6,2858.8,20171229 00:00:00,2869.2,2872.8,2.6,IH1801|FU|CFFEX,IH1801,2866.6
2018/1/2,2920.0,2866.6,14162.0,IH1801.CFE,9954.0,8672288760.0,2914.0,2873.2,20180102 00:00:00,2918.4,2873.2,49.2,IH1801|FU|CFFEX,IH1801,2869.2
2018/1/3,2951.2,2914.0,14714.0,IH1801.CFE,11252.0,9894831600.0,2924.2,2914.4,20180103 00:00:00,2923.0,2920.8,4.6,IH1801|FU|CFFEX,IH1801,2918.4
2018/1/4,2941.0,2924.2,13876.0,IH1801.CFE,9763.0,8573405940.0,2924.0,2918.0,20180104 00:00:00,2929.2,2928.0,6.2,IH1801|FU|CFFEX,IH1801,2923.0
2018/1/5,2947.0,2924.0,13552.0,IH1801.CFE,8995.0,7919334060.0,2940.0,2924.2,20180105 00:00:00,2942.8,2929.2,13.6,IH1801|FU|CFFEX,IH1801,2929.2
2018/1/8,2959.4,2940.0,13602.0,IH1801.CFE,9043.0,7993538340.0,2948.2,2935.0,20180108 00:00:00,2950.2,2946.0,7.4,IH1801|FU|CFFEX,IH1801,2942.8
2018/1/9,2979.8,2948.2,13323.0,IH1801.CFE,8449.0,7521322980.0,2973.6,2949.2,20180109 00:00:00,2979.8,2950.2,29.6,IH1801|FU|CFFEX,IH1801,2950.2
2018/1/10,3003.4,2973.6,13633.0,IH1801.CFE,10191.0,9131184960.0,2994.8,2968.2,20180110 00:00:00,3000.4,2979.0,20.6,IH1801|FU|CFFEX,IH1801,2979.8
2018/1/11,3011.2,2994.8,12565.0,IH1801.CFE,9443.0,8490945600.0,2999.8,2987.2,20180111 00:00:00,2999.0,2995.6,-1.4,IH1801|FU|CFFEX,IH1801,3000.4
2018/1/12,3026.6,2999.8,12803.0,IH1801.CFE,9367.0,8464175520.0,3019.0,2998.8,20180112 00:00:00,3026.6,3002.6,27.6,IH1801|FU|CFFEX,IH1801,2999.0
2018/1/15,3071.6,3019.0,12444.0,IH1801.CFE,11325.0,10365470760.0,3057.2,3025.2,20180115 00:00:00,3049.2,3035.2,22.6,IH1801|FU|CFFEX,IH1801,3026.6
2018/1/16,3074.2,3057.2,10567.0,IH1801.CFE,10790.0,9887702100.0,3057.2,3040.2,20180116 00:00:00,3073.8,3045.6,24.6,IH1801|FU|CFFEX,IH1801,3049.2
2018/1/17,3133.4,3057.2,8635.0,IH1801.CFE,12257.0,11380036380.0,3079.6,3065.0,20180117 00:00:00,3079.0,3077.0,5.2,IH1801|FU|CFFEX,IH1801,3073.8
2018/1/18,3127.6,3079.6,4428.0,IH1801.CFE,8170.0,7617333660.0,3102.8,3089.6,20180118 00:00:00,3114.6,3100.0,35.6,IH1801|FU|CFFEX,IH1801,3079.0
2018/1/19,3155.4,3113.4,12877.0,IH1802.CFE,12271.0,11559822660.0,3130.8,3117.0,20180119 00:00:00,3133.8,3148.8,19.2,IH1802|FU|CFFEX,IH1802,3126.4
2018/1/22,3153.4,3130.8,12817.0,IH1802.CFE,11730.0,11038972740.0,3137.8,3123.0,20180122 00:00:00,3145.6,3125.0,11.8,IH1802|FU|CFFEX,IH1802,3133.8
2018/1/23,3196.0,3137.8,13783.0,IH1802.CFE,12746.0,12133372980.0,3180.0,3156.8,20180123 00:00:00,3195.0,3156.8,49.4,IH1802|FU|CFFEX,IH1802,3145.6
2018/1/24,3213.0,3180.0,14649.0,IH1802.CFE,14310.0,13708888800.0,3190.2,3163.0,20180124 00:00:00,3188.0,3200.4,-7.0,IH1802|FU|CFFEX,IH1802,3195.0
2018/1/25,3188.4,3190.2,14354.0,IH1802.CFE,13495.0,12816913020.0,3173.4,3140.0,20180125 00:00:00,3164.8,3188.2,-23.2,IH1802|FU|CFFEX,IH1802,3188.0
2018/1/26,3212.8,3173.4,14365.0,IH1802.CFE,12791.0,12218337840.0,3196.6,3160.8,20180126 00:00:00,3189.0,3163.0,24.2,IH1802|FU|CFFEX,IH1802,3164.8
2018/1/29,3211.6,3196.6,14994.0,IH1802.CFE,14934.0,14219084520.0,3137.2,3117.8,20180129 00:00:00,3127.0,3199.6,-62.0,IH1802|FU|CFFEX,IH1802,3189.0
2018/1/30,3138.8,3137.2,14398.0,IH1802.CFE,12005.0,11208464820.0,3094.2,3086.6,20180130 00:00:00,3087.2,3129.0,-39.8,IH1802|FU|CFFEX,IH1802,3127.0
2018/1/31,3127.8,3094.2,14329.0,IH1802.CFE,13673.0,12747414300.0,3114.6,3075.4,20180131 00:00:00,3125.0,3079.6,37.8,IH1802|FU|CFFEX,IH1802,3087.2
2018/2/1,3146.2,3114.6,14350.0,IH1802.CFE,13794.0,12948958740.0,3131.6,3107.8,20180201 00:00:00,3140.6,3125.8,15.6,IH1802|FU|CFFEX,IH1802,3125.0
2018/2/2,3163.4,3131.6,14304.0,IH1802.CFE,14326.0,13452077340.0,3152.6,3089.8,20180202 00:00:00,3158.0,3120.8,17.4,IH1802|FU|CFFEX,IH1802,3140.6
2018/2/5,3194.8,3152.6,14050.0,IH1802.CFE,13078.0,12376604700.0,3183.4,3117.2,20180205 00:00:00,3193.2,3119.6,35.2,IH1802|FU|CFFEX,IH1802,3158.0
2018/2/6,3166.4,3183.4,15318.0,IH1802.CFE,17741.0,16647387060.0,3110.8,3096.2,20180206 00:00:00,3110.0,3145.0,-83.2,IH1802|FU|CFFEX,IH1802,3193.2
2018/2/7,3171.6,3110.8,13940.0,IH1802.CFE,19449.0,18063241920.0,3030.4,3012.4,20180207 00:00:00,3018.4,3148.0,-91.6,IH1802|FU|CFFEX,IH1802,3110.0
2018/2/8,3025.2,3030.4,13011.0,IH1802.CFE,16555.0,14778451860.0,2938.2,2910.6,20180208 00:00:00,2936.0,3008.0,-82.4,IH1802|FU|CFFEX,IH1802,3018.4
2018/2/9,2885.0,2938.2,11947.0,IH1802.CFE,18733.0,15689844120.0,2758.2,2674.0,20180209 00:00:00,2773.6,2885.0,-162.4,IH1802|FU|CFFEX,IH1802,2936.0
2018/2/12,2818.8,2758.2,8837.0,IH1802.CFE,12860.0,10781023620.0,2803.8,2768.6,20180212 00:00:00,2792.2,2785.2,18.6,IH1802|FU|CFFEX,IH1802,2773.6
2018/2/13,2882.0,2801.6,12862.0,IH1803.CFE,9058.0,7747802040.0,2841.4,2818.4,20180213 00:00:00,2837.2,2818.4,45.0,IH1803|FU|CFFEX,IH1803,2788.6
2018/2/14,2877.4,2841.4,14136.0,IH1803.CFE,8982.0,7698575700.0,2869.0,2838.0,20180214 00:00:00,2867.2,2847.0,30.0,IH1803|FU|CFFEX,IH1803,2837.2
2018/2/22,2926.0,2869.0,15789.0,IH1803.CFE,10529.0,9201295260.0,2918.0,2891.6,20180222 00:00:00,2916.0,2913.8,48.8,IH1803|FU|CFFEX,IH1803,2867.2
2018/2/23,2958.8,2918.0,16850.0,IH1803.CFE,12641.0,11152489620.0,2947.2,2920.6,20180223 00:00:00,2953.8,2929.4,37.8,IH1803|FU|CFFEX,IH1803,2916.0
2018/2/26,2987.8,2947.2,17352.0,IH1803.CFE,14405.0,12806328240.0,2973.6,2930.8,20180226 00:00:00,2972.0,2974.2,18.2,IH1803|FU|CFFEX,IH1803,2953.8
2018/2/27,2984.2,2973.6,17405.0,IH1803.CFE,14510.0,12815615100.0,2922.6,2914.0,20180227 00:00:00,2917.6,2982.4,-54.4,IH1803|FU|CFFEX,IH1803,2972.0
2018/2/28,2906.6,2922.6,17485.0,IH1803.CFE,14894.0,12888929280.0,2883.6,2860.4,20180228 00:00:00,2868.8,2900.6,-48.8,IH1803|FU|CFFEX,IH1803,2917.6
2018/3/1,2909.6,2883.6,17437.0,IH1803.CFE,14777.0,12788848440.0,2885.0,2849.0,20180301 00:00:00,2886.2,2855.2,17.4,IH1803|FU|CFFEX,IH1803,2868.8
2018/3/2,2889.4,2885.0,17352.0,IH1803.CFE,13225.0,11380887300.0,2865.6,2850.6,20180302 00:00:00,2861.2,2861.2,-25.0,IH1803|FU|CFFEX,IH1803,2886.2
2018/3/5,2899.0,2865.6,17308.0,IH1803.CFE,13492.0,11593405740.0,2857.2,2838.8,20180305 00:00:00,2856.2,2871.4,-5.0,IH1803|FU|CFFEX,IH1803,2861.2
2018/3/6,2897.4,2857.2,18057.0,IH1803.CFE,15625.0,13445967600.0,2887.4,2833.8,20180306 00:00:00,2895.8,2882.0,39.6,IH1803|FU|CFFEX,IH1803,2856.2
2018/3/7,2926.0,2887.4,17025.0,IH1803.CFE,15494.0,13461979920.0,2875.4,2858.8,20180307 00:00:00,2873.0,2891.0,-22.8,IH1803|FU|CFFEX,IH1803,2895.8
